"Name","distinguishedName","Version","ModifiedDate","SDDL"
"User","CN=User,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;AO)(A;;RPLCLORC;;;PS)(OA;;CR;ab721a53-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;CR;ab721a54-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;CR;ab721a56-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;RPWP;77B5B886-944A-11d1-AEBD-0000F80367C1;;PS)(OA;;RPWP;E45795B2-9455-11d1-AEBD-0000F80367C1;;PS)(OA;;RPWP;E45795B3-9455-11d1-AEBD-0000F80367C1;;PS)(OA;;RP;037088f8-0ae1-11d2-b422-00a0c968f939;;RS)(OA;;RP;4c164200-20c0-11d0-a768-00aa006e0529;;RS)(OA;;RP;bc0ac240-79a9-11d0-9020-00c04fc2d4cf;;RS)(A;;RC;;;AU)(OA;;RP;59ba2f42-79a2-11d0-9020-00c04fc2d3cf;;AU)(OA;;RP;77B5B886-944A-11d1-AEBD-0000F80367C1;;AU)(OA;;RP;E45795B3-9455-11d1-AEBD-0000F80367C1;;AU)(OA;;RP;e48d0154-bcf8-11d1-8702-00c04fb96050;;AU)(OA;;CR;ab721a53-1e2f-11d0-9819-00aa0040529b;;WD)(OA;;RP;5f202010-79a5-11d0-9020-00c04fc2d4cf;;RS)(OA;;RPWP;bf967a7f-0de6-11d0-a285-00aa003049e2;;CA)(OA;;RP;46a9b11d-60ae-405a-b7e8-ff8a58d456d2;;S-1-5-32-560)(OA;;WPRP;6db69a1c-9422-11d1-aebd-0000f80367c1;;S-1-5-32-561)(OA;;WPRP;5805bc62-bdc9-4428-a5e2-856a0f4c185e;;S-1-5-32-561)"
"Volume","CN=Volume,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"PosixAccount","CN=PosixAccount,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ShadowAccount","CN=ShadowAccount,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"PosixGroup","CN=PosixGroup,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"IpService","CN=IpService,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"IpProtocol","CN=IpProtocol,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"OncRpc","CN=OncRpc,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"IpHost","CN=IpHost,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"IpNetwork","CN=IpNetwork,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"NisNetgroup","CN=NisNetgroup,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"NisMap","CN=NisMap,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"NisObject","CN=NisObject,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"IEEE802Device","CN=IEEE802Device,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"BootableDevice","CN=BootableDevice,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"msSFU-30-Mail-Aliases","CN=msSFU-30-Mail-Aliases,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"msSFU-30-Net-Id","CN=msSFU-30-Net-Id,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"msSFU-30-Domain-Info","CN=msSFU-30-Domain-Info,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"msSFU-30-Network-User","CN=msSFU-30-Network-User,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"msSFU-30-NIS-Map-Config","CN=msSFU-30-NIS-Map-Config,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-net-ieee-80211-GroupPolicy","CN=ms-net-ieee-80211-GroupPolicy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-net-ieee-8023-GroupPolicy","CN=ms-net-ieee-8023-GroupPolicy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-FVE-RecoveryInformation","CN=ms-FVE-RecoveryInformation,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DFS-Deleted-Link-v2","CN=ms-DFS-Deleted-Link-v2,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DFS-Link-v2","CN=ms-DFS-Link-v2,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DFS-Namespace-Anchor","CN=ms-DFS-Namespace-Anchor,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"ms-DFS-Namespace-v2","CN=ms-DFS-Namespace-v2,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Claim-Type-Property-Base","CN=ms-DS-Claim-Type-Property-Base,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Claim-Types","CN=ms-DS-Claim-Types,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Resource-Properties","CN=ms-DS-Resource-Properties,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Claim-Type","CN=ms-DS-Claim-Type,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Resource-Property","CN=ms-DS-Resource-Property,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Resource-Property-List","CN=ms-DS-Resource-Property-List,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-SPP-Activation-Objects-Container","CN=ms-SPP-Activation-Objects-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","O:BAG:BAD: (A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPLCLORC;;;AU)"
"ms-SPP-Activation-Object","CN=ms-SPP-Activation-Object,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","O:BAG:BAD: (A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPLCLORC;;;AU)"
"ms-TPM-Information-Objects-Container","CN=ms-TPM-Information-Objects-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;LOLCCCRP;;;DC)"
"ms-TPM-Information-Object","CN=ms-TPM-Information-Object,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLO;;;DC)(A;;WP;;;CO)"
"ms-DNS-Server-Settings","CN=ms-DNS-Server-Settings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-Authz-Central-Access-Policies","CN=ms-Authz-Central-Access-Policies,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-Authz-Central-Access-Rules","CN=ms-Authz-Central-Access-Rules,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-Authz-Central-Access-Rule","CN=ms-Authz-Central-Access-Rule,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-Authz-Central-Access-Policy","CN=ms-Authz-Central-Access-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-Kds-Prov-ServerConfiguration","CN=ms-Kds-Prov-ServerConfiguration,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)"
"ms-Kds-Prov-RootKey","CN=ms-Kds-Prov-RootKey,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)"
"ms-DS-Group-Managed-Service-Account","CN=ms-DS-Group-Managed-Service-Account,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(OD;;CR;00299570-246d-11d0-a768-00aa006e0529;;WD)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;AO)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPCRLCLORCSDDT;;;CO)(OA;;WP;4c164200-20c0-11d0-a768-00aa006e0529;;CO)(OA;;SW;72e39547-7b18-11d1-adef-00c04fd8d5cd;;CO)(OA;;SW;f3a64788-5306-11d1-a9c5-0000f80367c1;;CO)(OA;;WP;3e0abfd0-126a-11d0-a060-00aa006c33ed;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;WP;5f202010-79a5-11d0-9020-00c04fc2d4cf;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;WP;bf967950-0de6-11d0-a285-00aa003049e2;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;WP;bf967953-0de6-11d0-a285-00aa003049e2;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;SW;f3a64788-5306-11d1-a9c5-0000f80367c1;;PS)(OA;;RPWP;77B5B886-944A-11d1-AEBD-0000F80367C1;;PS)(OA;;SW;72e39547-7b18-11d1-adef-00c04fd8d5cd;;PS)(A;;RPLCLORC;;;AU)(OA;;RPWP;bf967a7f-0de6-11d0-a285-00aa003049e2;;CA)(OA;;RP;46a9b11d-60ae-405a-b7e8-ff8a58d456d2;;S-1-5-32-560)(OA;;RP;e362ed86-b728-0842-b27d-2dea7a9df218;;WD)"
"ms-DS-Value-Type","CN=ms-DS-Value-Type,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)"
"ms-DS-Claims-Transformation-Policy-Type","CN=ms-DS-Claims-Transformation-Policy-Type,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DS-Claims-Transformation-Policies","CN=ms-DS-Claims-Transformation-Policies,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DS-Cloud-Extensions","CN=ms-DS-Cloud-Extensions,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Device-Registration-Service-Container","CN=ms-DS-Device-Registration-Service-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DS-Device-Registration-Service","CN=ms-DS-Device-Registration-Service,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DS-Device-Container","CN=ms-DS-Device-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DS-Device","CN=ms-DS-Device,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DS-AuthN-Policy-Silos","CN=ms-DS-AuthN-Policy-Silos,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-AuthN-Policies","CN=ms-DS-AuthN-Policies,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-AuthN-Policy-Silo","CN=ms-DS-AuthN-Policy-Silo,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-AuthN-Policy","CN=ms-DS-AuthN-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Key-Credential","CN=ms-DS-Key-Credential,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DS-Shadow-Principal-Container","CN=ms-DS-Shadow-Principal-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;EA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Shadow-Principal","CN=ms-DS-Shadow-Principal,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41",""
"Dns-Zone-Scope-Container","CN=Dns-Zone-Scope-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;ED)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;CC;;;AU)(A;;RPLCLORC;;;WD)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"Dns-Zone-Scope","CN=Dns-Zone-Scope,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;ED)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;CC;;;AU)(A;;RPLCLORC;;;WD)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"ms-DS-Delegated-Managed-Service-Account","CN=ms-DS-Delegated-Managed-Service-Account,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(OD;;CR;00299570-246d-11d0-a768-00aa006e0529;;WD)(OD;;RP;e362ed86-b728-0842-b27d-2dea7a9df218;;WD)(OA;;WP;5f202010-79a5-11d0-9020-00c04fc2d4cf;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;WP;bf967950-0de6-11d0-a285-00aa003049e2;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;WP;bf967953-0de6-11d0-a285-00aa003049e2;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;WP;3e0abfd0-126a-11d0-a060-00aa006c33ed;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;RP;46a9b11d-60ae-405a-b7e8-ff8a58d456d2;;S-1-5-32-560)(OA;;SW;72e39547-7b18-11d1-adef-00c04fd8d5cd;;CO)(OA;;SW;72e39547-7b18-11d1-adef-00c04fd8d5cd;;PS)(OA;;SW;f3a64788-5306-11d1-a9c5-0000f80367c1;;CO)(OA;;SW;f3a64788-5306-11d1-a9c5-0000f80367c1;;PS)(OA;;WP;4c164200-20c0-11d0-a768-00aa006e0529;;CO)(OA;;RPWP;77b5b886-944a-11d1-aebd-0000f80367c1;;PS)(A;;CCDCLCSWRPWPDTLOCRSDRCWDWO;;;DA)(A;;CCDCLCSWRPWPDTLOCRSDRCWDWO;;;AO)(A;;LCRPDTLOCRSDRC;;;CO)(A;;CCDCLCSWRPWPDTLOCRSDRCWDWO;;;SY)"
